beginline,endline,begincolumn,endcolumn,rule,ruleset,package,class,externalInfoUrl,priority,violation_Text,file_Id
"327","327","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"336","336","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"336","336","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"360","360","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"360","360","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"385","385","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"385","385","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"421","421","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"421","421","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedBacktrackingParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",76
"159","159","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"159","159","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"173","173","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"196","196","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"200","200","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"210","210","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"212","212","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"212","212","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"226","226","0","0","EmptyIfStmt","Basic Velocity","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-vm/rules/vm/basic.html#EmptyIfStmt","2","\nAvoid empty if statements\n",77
"243","243","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"243","243","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"247","247","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"267","267","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"267","267","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"286","286","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"286","286","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"298","298","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"298","298","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"311","311","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"331","331","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"331","331","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"340","340","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"343","343","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"361","361","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"362","362","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"364","364","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"364","364","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"371","371","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"371","371","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"375","375","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"400","400","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"401","401","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"403","403","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"403","403","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"411","411","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"411","411","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",77
"428","428","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"443","443","0","0","GuardLogStatement","Jakarta Commons Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-jakarta-commons.html#GuardLogStatement","2","\nThere is log block not surrounded by if\n",77
"590","590","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"591","591","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"592","592","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"593","593","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedGeneralParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",77
"126","126","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"126","126","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"135","135","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"135","135","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"196","196","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",78
"287","287","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",78
"290","290","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",78
"292","292","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"292","292","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"294","294","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",78
"297","297","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",78
"327","327","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",78
"334","334","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"334","334","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"356","356","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"356","356","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"357","357","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"377","377","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"377","377","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"396","396","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"396","396","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"439","439","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"440","440","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedParserAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",78
"56","56","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","GotoAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",79
"58","58","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","GotoAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",79
"22","149","0","0","ShortClassName","Naming","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#ShortClassName","4","\nAvoid short class names like Item\n",80
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"74","74","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"74","74","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"109","109","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"109","109","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"110","110","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"110","110","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"112","112","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"112","112","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"112","112","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"113","113","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","Item","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",80
"40","40","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"40","40","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"50","50","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"50","50","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"53","53","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"53","53","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"54","54","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"54","54","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","LookaheadReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",81
"28","28","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"28","28","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"41","41","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"41","41","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"56","56","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"56","56","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"57","57","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"59","59","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"59","59","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"67","67","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ReduceAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",82
"32","32","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ShiftAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",83
"32","32","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ShiftAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",83
"41","41","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ShiftAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",83
"41","41","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ShiftAction","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",83
"43","43","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNode","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",84
